vmpp,month,concession_bool
1153111000001109,2019-09-01,1
1153111000001109,2019-10-01,1
1153111000001109,2019-11-01,1
1153111000001109,2019-12-01,1
1153111000001109,2020-01-01,1
1153111000001109,2020-02-01,1
17603211000001109,2020-07-01,1
17603211000001109,2020-06-01,1
17603211000001109,2020-03-01,1
17603211000001109,2020-04-01,1
17603211000001109,2020-05-01,1
17603211000001109,2020-08-01,1
17603211000001109,2020-11-01,1
17603211000001109,2020-12-01,1
17603211000001109,2021-01-01,1
17603211000001109,2021-02-01,1
17603211000001109,2021-03-01,1
34261311000001109,2017-09-01,1
34261311000001109,2017-10-01,1
965211000001109,2022-10-01,1
967311000001109,2022-12-01,1
967311000001109,2023-02-01,1
967311000001109,2023-01-01,1
967311000001109,2023-04-01,1
967311000001109,2023-05-01,1
967311000001109,2023-06-01,1
967311000001109,2023-03-01,1
1126211000001109,2018-06-01,1
1126211000001109,2018-07-01,1
1126211000001109,2018-03-01,1
1126211000001109,2018-04-01,1
1126211000001109,2018-05-01,1
1126211000001109,2015-12-01,1
1126211000001109,2016-01-01,1
1126211000001109,2016-02-01,1
1126211000001109,2016-03-01,1
1126211000001109,2016-04-01,1
1126211000001109,2020-02-01,1
1126211000001109,2021-08-01,1
1126211000001109,2021-09-01,1
1126211000001109,2021-10-01,1
1126211000001109,2021-11-01,1
1126211000001109,2021-12-01,1
1126211000001109,2022-01-01,1
965911000001100,2021-10-01,1
965911000001100,2021-11-01,1
965911000001100,2021-12-01,1
965911000001100,2022-01-01,1
965911000001100,2022-02-01,1
965911000001100,2022-03-01,1
965911000001100,2022-05-01,1
965911000001100,2022-06-01,1
965911000001100,2022-12-01,1
965911000001100,2022-07-01,1
965911000001100,2022-08-01,1
965911000001100,2022-09-01,1
965911000001100,2022-10-01,1
965911000001100,2022-11-01,1
965911000001100,2023-01-01,1
965911000001100,2023-03-01,1
965911000001100,2023-02-01,1
30178211000001100,2023-02-01,1
30178211000001100,2023-09-01,1
30178211000001100,2023-01-01,1
30178211000001100,2023-05-01,1
30178211000001100,2023-06-01,1
30178211000001100,2023-04-01,1
30178211000001100,2023-07-01,1
30178211000001100,2023-08-01,1
958311000001101,2023-03-01,1
958311000001101,2023-06-01,1
958311000001101,2023-02-01,1
958311000001101,2023-05-01,1
958311000001101,2023-01-01,1
958311000001101,2023-09-01,1
958311000001101,2023-07-01,1
958311000001101,2023-08-01,1
1293111000001101,2022-01-01,1
1293111000001101,2022-02-01,1
1293111000001101,2022-03-01,1
1293111000001101,2022-04-01,1
1293111000001101,2022-05-01,1
1293111000001101,2022-06-01,1
1293111000001101,2022-12-01,1
1293111000001101,2022-07-01,1
1293111000001101,2022-08-01,1
1293111000001101,2022-09-01,1
1293111000001101,2022-10-01,1
1293111000001101,2022-11-01,1
1293111000001101,2023-06-01,1
1293111000001101,2023-08-01,1
1293111000001101,2023-05-01,1
1293111000001101,2023-02-01,1
1293111000001101,2023-09-01,1
1293111000001101,2023-07-01,1
1293111000001101,2023-01-01,1
1293111000001101,2023-04-01,1
1293111000001101,2023-03-01,1
1165011000001101,2022-09-01,1
972911000001101,2017-11-01,1
972911000001101,2017-04-01,1
972911000001101,2017-05-01,1
972911000001101,2017-06-01,1
972911000001101,2017-07-01,1
972911000001101,2017-08-01,1
972911000001101,2017-09-01,1
972911000001101,2017-10-01,1
972911000001101,2019-07-01,1
1132911000001101,2017-01-01,1
1132911000001101,2016-10-01,1
1132911000001101,2016-11-01,1
1132911000001101,2016-12-01,1
1132911000001101,2017-02-01,1
1132911000001101,2017-03-01,1
1132911000001101,2017-04-01,1
1132911000001101,2017-05-01,1
1132911000001101,2017-06-01,1
1132911000001101,2023-06-01,1
1132911000001101,2023-05-01,1
1132911000001101,2023-02-01,1
1132911000001101,2023-04-01,1
1132911000001101,2023-03-01,1
4361711000001101,2022-12-01,1
4361711000001101,2023-01-01,1
32203711000001101,2021-11-01,1
32203711000001101,2021-12-01,1
32203711000001101,2022-03-01,1
32203711000001101,2022-04-01,1
32203711000001101,2022-06-01,1
32203711000001101,2023-07-01,1
32203711000001101,2023-08-01,1
1300011000001101,2014-08-01,1
1300011000001101,2014-09-01,1
1300011000001101,2014-10-01,1
1300011000001101,2014-11-01,1
1300011000001101,2014-12-01,1
1300011000001101,2015-01-01,1
1300011000001101,2015-02-01,1
1300011000001101,2015-03-01,1
1300011000001101,2019-06-01,1
1300011000001101,2019-07-01,1
1300011000001101,2019-08-01,1
1300011000001101,2019-09-01,1
1300011000001101,2019-12-01,1
1300011000001101,2020-02-01,1
1300011000001101,2020-03-01,1
1300011000001101,2020-04-01,1
1300011000001101,2020-05-01,1
1300011000001101,2020-09-01,1
1300011000001101,2020-10-01,1
1300011000001101,2020-11-01,1
1300011000001101,2020-12-01,1
1300011000001101,2021-01-01,1
1300011000001101,2021-02-01,1
1300011000001101,2021-03-01,1
1300011000001101,2022-10-01,1
1023711000001101,2022-09-01,1
8045411000001102,2022-03-01,1
8045411000001102,2022-04-01,1
8045411000001102,2022-05-01,1
8045411000001102,2022-06-01,1
8045411000001102,2022-07-01,1
8045411000001102,2022-08-01,1
8045411000001102,2022-09-01,1
3387211000001102,2023-05-01,1
3387211000001102,2023-08-01,1
17177011000001102,2022-05-01,1
17177011000001102,2022-06-01,1
17177011000001102,2022-12-01,1
17177011000001102,2022-07-01,1
17177011000001102,2022-08-01,1
17177011000001102,2023-05-01,1
17177011000001102,2022-09-01,1
17177011000001102,2022-10-01,1
17177011000001102,2022-11-01,1
17177011000001102,2023-02-01,1
17177011000001102,2023-03-01,1
17177011000001102,2023-01-01,1
17177011000001102,2023-06-01,1
17177011000001102,2023-04-01,1
17177011000001102,2023-08-01,1
1251611000001102,2017-11-01,1
1251611000001102,2018-01-01,1
1251611000001102,2018-07-01,1
1251611000001102,2018-08-01,1
1251611000001102,2017-12-01,1
1251611000001102,2018-02-01,1
1251611000001102,2018-03-01,1
15375311000001102,2023-03-01,1
15375311000001102,2023-06-01,1
15375311000001102,2023-05-01,1
15375311000001102,2023-02-01,1
1102211000001102,2017-01-01,1
1102211000001102,2017-02-01,1
1102211000001102,2017-03-01,1
1102211000001102,2017-04-01,1
1102211000001102,2017-05-01,1
1102211000001102,2017-06-01,1
993111000001102,2018-02-01,1
993111000001102,2018-05-01,1
993111000001102,2017-11-01,1
993111000001102,2017-12-01,1
993111000001102,2018-01-01,1
993111000001102,2018-03-01,1
993111000001102,2018-04-01,1
993111000001102,2017-10-01,1
993111000001102,2020-06-01,1
993111000001102,2020-03-01,1
993111000001102,2020-04-01,1
993111000001102,2020-05-01,1
993111000001102,2023-05-01,1
993111000001102,2023-04-01,1
993111000001102,2023-03-01,1
993111000001102,2023-07-01,1
993111000001102,2023-06-01,1
993111000001102,2023-08-01,1
4859611000001102,2018-04-01,1
4859611000001102,2018-05-01,1
976911000001102,2022-12-01,1
976911000001102,2022-07-01,1
976911000001102,2022-08-01,1
976911000001102,2022-09-01,1
976911000001102,2022-10-01,1
976911000001102,2022-11-01,1
976911000001102,2023-05-01,1
976911000001102,2023-04-01,1
32745711000001103,2020-01-01,1
32745711000001103,2020-02-01,1
32745711000001103,2020-03-01,1
32745711000001103,2022-12-01,1
32745711000001103,2022-10-01,1
32745711000001103,2022-11-01,1
1110511000001103,2021-08-01,1
1110511000001103,2021-07-01,1
1110511000001103,2021-09-01,1
1110511000001103,2021-10-01,1
1110511000001103,2021-11-01,1
1093811000001104,2018-06-01,1
1093811000001104,2017-11-01,1
1093811000001104,2018-01-01,1
1093811000001104,2017-12-01,1
1093811000001104,2018-02-01,1
1093811000001104,2018-03-01,1
1093811000001104,2018-04-01,1
1093811000001104,2018-05-01,1
1215311000001104,2023-05-01,1
1215311000001104,2023-06-01,1
1215311000001104,2023-08-01,1
1215311000001104,2023-09-01,1
1215311000001104,2023-04-01,1
1215311000001104,2023-07-01,1
1139511000001104,2019-09-01,1
1139511000001104,2019-10-01,1
1139511000001104,2019-11-01,1
1139511000001104,2019-12-01,1
1139511000001104,2020-01-01,1
1139511000001104,2020-02-01,1
1139511000001104,2020-03-01,1
1139511000001104,2020-04-01,1
1139511000001104,2020-05-01,1
1139511000001104,2023-02-01,1
1139511000001104,2023-01-01,1
32938911000001104,2022-03-01,1
32938911000001104,2022-04-01,1
32938911000001104,2022-05-01,1
32938911000001104,2022-11-01,1
32938911000001104,2022-06-01,1
32938911000001104,2022-12-01,1
32938911000001104,2022-07-01,1
32938911000001104,2022-08-01,1
32938911000001104,2023-02-01,1
32938911000001104,2022-09-01,1
32938911000001104,2022-10-01,1
32938911000001104,2023-01-01,1
1242911000001104,2020-03-01,1
1242911000001104,2022-11-01,1
1242911000001104,2022-01-01,1
1242911000001104,2022-02-01,1
1242911000001104,2022-04-01,1
1242911000001104,2022-05-01,1
1242911000001104,2022-06-01,1
1242911000001104,2022-12-01,1
1242911000001104,2023-03-01,1
1242911000001104,2022-07-01,1
1242911000001104,2022-08-01,1
1242911000001104,2022-09-01,1
1242911000001104,2022-10-01,1
1242911000001104,2023-05-01,1
1242911000001104,2023-01-01,1
1242911000001104,2023-02-01,1
1242911000001104,2023-09-01,1
1242911000001104,2023-04-01,1
1242911000001104,2023-06-01,1
1242911000001104,2023-08-01,1
19182011000001104,2019-12-01,1
19182011000001104,2020-01-01,1
19182011000001104,2022-12-01,1
19182011000001104,2023-02-01,1
19182011000001104,2022-10-01,1
19182011000001104,2022-11-01,1
19182011000001104,2023-05-01,1
19182011000001104,2023-01-01,1
19182011000001104,2023-04-01,1
19182011000001104,2023-03-01,1
1206411000001104,2017-01-01,1
1206411000001104,2017-02-01,1
1206411000001104,2017-03-01,1
1206411000001104,2017-04-01,1
1206411000001104,2017-05-01,1
1206411000001104,2017-06-01,1
1144511000001104,2017-11-01,1
1144511000001104,2018-01-01,1
1144511000001104,2018-02-01,1
1144511000001104,2017-12-01,1
1144511000001104,2018-03-01,1
1144511000001104,2018-04-01,1
1144511000001104,2018-05-01,1
32584411000001104,2020-11-01,1
23287311000001104,2022-12-01,1
23287311000001104,2022-11-01,1
23287311000001104,2023-08-01,1
23287311000001104,2023-01-01,1
23287311000001104,2023-02-01,1
23287311000001104,2023-04-01,1
23287311000001104,2023-05-01,1
23287311000001104,2023-07-01,1
23287311000001104,2023-06-01,1
23287311000001104,2023-03-01,1
28799511000001105,2020-07-01,1
28799511000001105,2020-08-01,1
28799511000001105,2020-09-01,1
9099211000001105,2022-01-01,1
9099211000001105,2022-02-01,1
9099211000001105,2022-03-01,1
9099211000001105,2022-05-01,1
9099211000001105,2022-04-01,1
9099211000001105,2022-06-01,1
9099211000001105,2022-07-01,1
9099211000001105,2022-08-01,1
9099211000001105,2023-02-01,1
9099211000001105,2023-07-01,1
9099211000001105,2022-09-01,1
9099211000001105,2023-05-01,1
9099211000001105,2023-03-01,1
9099211000001105,2023-01-01,1
9099211000001105,2023-04-01,1
9099211000001105,2023-06-01,1
9099211000001105,2023-09-01,1
9099211000001105,2023-08-01,1
1075611000001105,2019-04-01,1
1075611000001105,2019-02-01,1
1075611000001105,2019-05-01,1
1075611000001105,2019-03-01,1
1075611000001105,2019-06-01,1
1075611000001105,2019-07-01,1
1075611000001105,2019-08-01,1
1075611000001105,2019-09-01,1
1075611000001105,2021-10-01,1
1075611000001105,2021-11-01,1
1075611000001105,2021-12-01,1
1075611000001105,2022-01-01,1
1075611000001105,2022-02-01,1
1075611000001105,2022-03-01,1
1075611000001105,2022-04-01,1
1075611000001105,2022-05-01,1
1075611000001105,2022-06-01,1
1075611000001105,2022-11-01,1
1075611000001105,2022-07-01,1
1075611000001105,2022-10-01,1
1172511000001105,2017-11-01,1
1172511000001105,2018-01-01,1
1172511000001105,2018-02-01,1
1172511000001105,2017-12-01,1
1172511000001105,2018-03-01,1
1172511000001105,2018-04-01,1
1172511000001105,2018-05-01,1
1083911000001105,2022-12-01,1
1083911000001105,2022-08-01,1
1083911000001105,2023-02-01,1
1083911000001105,2022-09-01,1
1083911000001105,2022-10-01,1
1083911000001105,2022-11-01,1
1083911000001105,2023-01-01,1
1083911000001105,2023-03-01,1
5608711000001105,2018-06-01,1
5608711000001105,2018-04-01,1
5608711000001105,2018-05-01,1
1096511000001105,2018-02-01,1
1096511000001105,2018-06-01,1
1096511000001105,2017-11-01,1
1096511000001105,2017-12-01,1
1096511000001105,2018-01-01,1
1096511000001105,2018-05-01,1
1096511000001105,2018-03-01,1
1096511000001105,2018-04-01,1
1096511000001105,2017-10-01,1
1096511000001105,2020-06-01,1
1096511000001105,2020-02-01,1
1096511000001105,2020-03-01,1
1096511000001105,2020-04-01,1
1096511000001105,2020-05-01,1
1096511000001105,2021-10-01,1
1096511000001105,2023-04-01,1
1096511000001105,2023-08-01,1
1096511000001105,2023-03-01,1
1096511000001105,2023-09-01,1
1096511000001105,2023-07-01,1
1096511000001105,2023-05-01,1
1096511000001105,2023-06-01,1
1156211000001105,2023-07-01,1
1156211000001105,2023-08-01,1
1156211000001105,2023-09-01,1
3803611000001105,2018-02-01,1
3803611000001105,2018-05-01,1
3803611000001105,2017-11-01,1
3803611000001105,2017-12-01,1
3803611000001105,2018-01-01,1
3803611000001105,2018-03-01,1
3803611000001105,2018-04-01,1
3803611000001105,2020-06-01,1
3803611000001105,2017-10-01,1
3803611000001105,2019-02-01,1
3803611000001105,2019-01-01,1
3803611000001105,2020-02-01,1
3803611000001105,2020-03-01,1
3803611000001105,2020-04-01,1
3803611000001105,2020-05-01,1
3803611000001105,2021-07-01,1
3803611000001105,2021-08-01,1
3803611000001105,2021-09-01,1
3803611000001105,2021-10-01,1
3803611000001105,2023-05-01,1
3803611000001105,2023-08-01,1
3803611000001105,2023-09-01,1
3803611000001105,2023-02-01,1
3803611000001105,2023-07-01,1
3803611000001105,2023-03-01,1
3803611000001105,2023-04-01,1
3803611000001105,2023-06-01,1
1216911000001105,2020-08-01,1
1216911000001105,2020-09-01,1
1216911000001105,2020-11-01,1
1216911000001105,2020-12-01,1
1216911000001105,2022-12-01,1
945711000001106,2019-11-01,1
945711000001106,2020-08-01,1
945711000001106,2020-09-01,1
945711000001106,2020-10-01,1
945711000001106,2022-03-01,1
945711000001106,2022-04-01,1
945711000001106,2022-05-01,1
945711000001106,2022-06-01,1
945711000001106,2022-07-01,1
945711000001106,2022-08-01,1
945711000001106,2022-09-01,1
1302411000001106,2022-11-01,1
1302411000001106,2022-12-01,1
1302411000001106,2023-02-01,1
1302411000001106,2023-06-01,1
15375611000001107,2021-03-01,1
15375611000001107,2023-06-01,1
15375611000001107,2023-04-01,1
15375611000001107,2023-05-01,1
8045111000001107,2022-02-01,1
8045111000001107,2022-03-01,1
8045111000001107,2022-04-01,1
8045111000001107,2022-05-01,1
8045111000001107,2022-06-01,1
8045111000001107,2022-07-01,1
8045111000001107,2022-08-01,1
8045111000001107,2022-09-01,1
28799211000001107,2020-07-01,1
28799211000001107,2020-08-01,1
28799211000001107,2020-09-01,1
28798011000001107,2020-07-01,1
28798011000001107,2020-08-01,1
28798011000001107,2020-09-01,1
986711000001107,2020-11-01,1
986711000001107,2020-12-01,1
1214811000001107,2018-12-01,1
1214811000001107,2019-01-01,1
1214811000001107,2022-12-01,1
1214811000001107,2022-07-01,1
1214811000001107,2022-08-01,1
1214811000001107,2022-09-01,1
1214811000001107,2022-10-01,1
1214811000001107,2022-11-01,1
1214811000001107,2023-01-01,1
3457911000001107,2022-12-01,1
3457911000001107,2023-03-01,1
3457911000001107,2023-04-01,1
3457911000001107,2023-01-01,1
3457911000001107,2023-02-01,1
3457911000001107,2023-05-01,1
3662611000001108,2023-01-01,1
3662611000001108,2023-04-01,1
3662611000001108,2023-05-01,1
3662611000001108,2023-09-01,1
3662611000001108,2023-06-01,1
3662611000001108,2023-02-01,1
3662611000001108,2023-03-01,1
3662611000001108,2023-07-01,1
3662611000001108,2023-08-01,1
1288011000001108,2020-02-01,1
1288011000001108,2020-03-01,1
1288011000001108,2020-04-01,1
1288011000001108,2022-12-01,1
1288011000001108,2022-10-01,1
1288011000001108,2022-11-01,1
1170611000001108,2017-11-01,1
1170611000001108,2018-01-01,1
1170611000001108,2018-02-01,1
1170611000001108,2017-12-01,1
1170611000001108,2018-03-01,1
1170611000001108,2018-04-01,1
1170611000001108,2018-05-01,1
3663311000001108,2017-04-01,1
3663311000001108,2017-05-01,1
3663311000001108,2017-06-01,1
3663311000001108,2017-07-01,1
3663311000001108,2017-08-01,1
3663311000001108,2017-09-01,1
3663311000001108,2017-10-01,1
3663311000001108,2019-04-01,1
3663311000001108,2019-05-01,1
3663311000001108,2019-02-01,1
3663311000001108,2019-03-01,1
3663311000001108,2019-06-01,1
3663311000001108,2021-04-01,1
3663311000001108,2021-02-01,1
3663311000001108,2023-01-01,1
3663311000001108,2023-05-01,1
1110711000001108,2022-05-01,1
1110711000001108,2022-06-01,1
1110711000001108,2022-12-01,1
1110711000001108,2023-03-01,1
1110711000001108,2022-07-01,1
1110711000001108,2022-08-01,1
1110711000001108,2022-09-01,1
1110711000001108,2022-10-01,1
1110711000001108,2022-11-01,1
1110711000001108,2023-01-01,1
1110711000001108,2023-02-01,1
1256811000001108,2022-05-01,1
1256811000001108,2022-01-01,1
1256811000001108,2022-03-01,1
1256811000001108,2022-06-01,1
1256811000001108,2022-07-01,1
1256811000001108,2022-08-01,1
1256811000001108,2022-09-01,1
1256811000001108,2022-10-01,1
1256811000001108,2022-11-01,1
1256811000001108,2022-12-01,1
1084011000001108,2023-09-01,1
1084011000001108,2023-08-01,1
1103211000001108,2019-02-01,1
1103211000001108,2019-03-01,1
1103211000001108,2019-08-01,1
1103211000001108,2019-09-01,1
1103211000001108,2019-10-01,1
1103211000001108,2019-11-01,1
1103211000001108,2019-12-01,1
1103211000001108,2020-01-01,1
1103211000001108,2020-02-01,1
1103211000001108,2020-03-01,1
1103211000001108,2022-08-01,1
1103211000001108,2022-09-01,1
1103211000001108,2023-07-01,1
3384411000001108,2020-09-01,1
3384411000001108,2022-12-01,1
3384411000001108,2023-01-01,1
3384411000001108,2023-08-01,1
3384411000001108,2023-05-01,1
3384411000001108,2023-09-01,1
3384411000001108,2023-07-01,1
3384411000001108,2023-04-01,1
3384411000001108,2023-06-01,1
3384411000001108,2023-03-01,1
1034211000001109,2017-11-01,1
1034211000001109,2017-12-01,1
1034211000001109,2014-08-01,1
1034211000001109,2014-10-01,1
1034211000001109,2014-11-01,1
1034211000001109,2014-12-01,1
1034211000001109,2015-01-01,1
1034211000001109,2015-02-01,1
1034211000001109,2015-03-01,1
1034211000001109,2015-04-01,1
1034211000001109,2015-05-01,1
1034211000001109,2015-06-01,1
1034211000001109,2016-11-01,1
1034211000001109,2016-12-01,1
1034211000001109,2017-01-01,1
1034211000001109,2017-02-01,1
1034211000001109,2017-03-01,1
1034211000001109,2017-04-01,1
1034211000001109,2017-05-01,1
1034211000001109,2017-06-01,1
1034211000001109,2017-07-01,1
1034211000001109,2017-08-01,1
1034211000001109,2017-09-01,1
1034211000001109,2017-10-01,1
1034211000001109,2020-06-01,1
1034211000001109,2020-05-01,1
1034211000001109,2020-07-01,1
1034211000001109,2020-08-01,1
1034211000001109,2020-09-01,1
1034211000001109,2022-04-01,1
1034211000001109,2022-05-01,1
1034211000001109,2022-06-01,1
1034211000001109,2022-07-01,1
1034211000001109,2022-08-01,1
1034211000001109,2022-09-01,1
1201511000001109,2017-11-01,1
1201511000001109,2018-01-01,1
1201511000001109,2017-12-01,1
1201511000001109,2018-02-01,1
1201511000001109,2018-03-01,1
4085611000001109,2016-12-01,1
4085611000001109,2017-01-01,1
986911000001109,2021-01-01,1
986911000001109,2021-02-01,1
1002811000001109,2022-12-01,1
1002811000001109,2023-06-01,1
1002811000001109,2023-02-01,1
1002811000001109,2023-09-01,1
1002811000001109,2023-01-01,1
1002811000001109,2023-05-01,1
1002811000001109,2023-04-01,1
1002811000001109,2023-07-01,1
1002811000001109,2023-08-01,1
1305711000001109,2020-01-01,1
1305711000001109,2020-02-01,1
1305711000001109,2020-03-01,1
1305711000001109,2020-04-01,1
1305711000001109,2020-05-01,1
1305711000001109,2021-07-01,1
1305711000001109,2021-08-01,1
1305711000001109,2021-09-01,1
5595711000001109,2018-06-01,1
5595711000001109,2018-04-01,1
5595711000001109,2018-05-01,1
1082611000001109,2017-12-01,1
1082611000001109,2018-01-01,1
1082611000001109,2018-02-01,1
1082611000001109,2018-03-01,1
1082611000001109,2017-10-01,1
1082611000001109,2017-11-01,1
1045211000001109,2014-08-01,1
1045211000001109,2014-09-01,1
1296911000001109,2022-06-01,1
1296911000001109,2021-11-01,1
1296911000001109,2021-12-01,1
1296911000001109,2022-01-01,1
1296911000001109,2022-02-01,1
1296911000001109,2022-03-01,1
1296911000001109,2022-04-01,1
1296911000001109,2022-05-01,1
1296911000001109,2022-09-01,1
1314911000001109,2019-09-01,1
1314911000001109,2019-10-01,1
1314911000001109,2019-11-01,1
1314911000001109,2019-12-01,1
1314911000001109,2020-01-01,1
1314911000001109,2020-02-01,1
1314911000001109,2020-03-01,1
1314911000001109,2020-04-01,1
1314911000001109,2020-05-01,1
1314911000001109,2022-07-01,1
1206111000001109,2019-10-01,1
1206111000001109,2019-11-01,1
1206111000001109,2019-12-01,1
1206111000001109,2020-01-01,1
1206111000001109,2020-02-01,1
1206111000001109,2020-03-01,1
1206111000001109,2020-04-01,1
1206111000001109,2020-05-01,1
1305811000001101,2020-03-01,1
1305811000001101,2020-04-01,1
10517511000001103,2023-04-01,1
10517511000001103,2023-05-01,1
12202311000001107,2022-06-01,1
12202311000001107,2022-05-01,1
12202311000001107,2022-04-01,1
12202311000001107,2022-12-01,1
12202311000001107,2023-02-01,1
12202311000001107,2022-10-01,1
12202311000001107,2022-11-01,1
12202311000001107,2023-04-01,1
12202311000001107,2023-01-01,1
12202311000001107,2023-03-01,1
1064711000001107,2020-03-01,1
1197011000001106,2022-08-01,1
1197011000001106,2020-04-01,1
1197011000001106,2020-05-01,1
1197011000001106,2022-05-01,1
1197011000001106,2022-09-01,1
1197011000001106,2022-10-01,1
1197011000001106,2023-08-01,1
1197011000001106,2023-09-01,1
1197011000001106,2023-05-01,1
1197011000001106,2023-07-01,1
1302111000001101,2021-05-01,1
1302111000001101,2021-06-01,1
3289811000001102,2022-01-01,1
3289811000001102,2022-02-01,1
3289811000001102,2022-03-01,1
1272111000001103,2022-12-01,1
1272111000001103,2023-05-01,1
1272111000001103,2023-08-01,1
1272111000001103,2023-04-01,1
1272111000001103,2023-03-01,1
1272111000001103,2023-09-01,1
1272111000001103,2023-02-01,1
1272111000001103,2023-01-01,1
1272111000001103,2023-06-01,1
1272111000001103,2023-07-01,1
3661211000001104,2020-10-01,1
3661211000001104,2022-06-01,1
3661211000001104,2022-12-01,1
3661211000001104,2023-05-01,1
3661211000001104,2022-08-01,1
3661211000001104,2022-09-01,1
3661211000001104,2022-10-01,1
3661211000001104,2022-11-01,1
3661211000001104,2023-01-01,1
3661211000001104,2023-08-01,1
3661211000001104,2023-03-01,1
3661211000001104,2023-02-01,1
3661211000001104,2023-09-01,1
3661211000001104,2023-07-01,1
3661211000001104,2023-04-01,1
3661211000001104,2023-06-01,1
968311000001105,2015-10-01,1
1144711000001109,2023-08-01,1
1144711000001109,2023-05-01,1
1144711000001109,2023-09-01,1
1144711000001109,2023-06-01,1
1144711000001109,2023-07-01,1
955711000001109,2020-02-01,1
955711000001109,2020-03-01,1
955711000001109,2022-06-01,1
955711000001109,2022-01-01,1
955711000001109,2022-02-01,1
955711000001109,2022-03-01,1
955711000001109,2022-05-01,1
3839711000001109,2022-02-01,1
3144911000001100,2018-06-01,1
3144911000001100,2018-05-01,1
3144911000001100,2018-07-01,1
3144911000001100,2018-08-01,1
3144911000001100,2018-09-01,1
3144911000001100,2018-10-01,1
3144911000001100,2018-11-01,1
3144911000001100,2018-12-01,1
3144911000001100,2021-04-01,1
3144911000001100,2020-10-01,1
3144911000001100,2020-11-01,1
3144911000001100,2020-12-01,1
3144911000001100,2021-01-01,1
3144911000001100,2021-02-01,1
3144911000001100,2021-03-01,1
1159811000001100,2021-04-01,1
1159811000001100,2015-12-01,1
1159811000001100,2016-01-01,1
1159811000001100,2016-02-01,1
1159811000001100,2016-03-01,1
1159811000001100,2016-06-01,1
1159811000001100,2021-08-01,1
1159811000001100,2021-06-01,1
1159811000001100,2021-09-01,1
1159811000001100,2021-10-01,1
1159811000001100,2021-11-01,1
1159811000001100,2021-12-01,1
1159811000001100,2022-01-01,1
1159811000001100,2022-12-01,1
1159811000001100,2023-03-01,1
1159811000001100,2023-01-01,1
1159811000001100,2023-05-01,1
1159811000001100,2023-02-01,1
1159811000001100,2023-04-01,1
1159811000001100,2023-07-01,1
1107411000001100,2014-10-01,1
1107411000001100,2014-11-01,1
1107411000001100,2014-12-01,1
1052811000001100,2018-06-01,1
1052811000001100,2018-07-01,1
1052811000001100,2018-08-01,1
1052811000001100,2018-09-01,1
1052811000001100,2018-04-01,1
1052811000001100,2018-05-01,1
3684211000001100,2019-04-01,1
3684211000001100,2019-05-01,1
3684211000001100,2019-03-01,1
3684211000001100,2019-06-01,1
3684211000001100,2019-07-01,1
3684211000001100,2019-08-01,1
35305511000001100,2022-01-01,1
35305511000001100,2022-02-01,1
35305511000001100,2023-08-01,1
35305511000001100,2023-01-01,1
35305511000001100,2023-02-01,1
35305511000001100,2023-09-01,1
35305511000001100,2023-04-01,1
35305511000001100,2023-05-01,1
35305511000001100,2023-06-01,1
35305511000001100,2023-03-01,1
35305511000001100,2023-07-01,1
9830111000001100,2021-05-01,1
9830111000001100,2021-08-01,1
9830111000001100,2021-06-01,1
9830111000001100,2021-07-01,1
9830111000001100,2021-09-01,1
9830111000001100,2021-10-01,1
3752111000001101,2021-07-01,1
1287811000001101,2018-06-01,1
1287811000001101,2018-07-01,1
1287811000001101,2018-01-01,1
1287811000001101,2018-02-01,1
1287811000001101,2018-03-01,1
1287811000001101,2018-04-01,1
1287811000001101,2018-05-01,1
1287811000001101,2020-06-01,1
1287811000001101,2017-10-01,1
1287811000001101,2020-09-01,1
1287811000001101,2020-01-01,1
1287811000001101,2020-02-01,1
1287811000001101,2020-03-01,1
1287811000001101,2020-04-01,1
1287811000001101,2020-05-01,1
1287811000001101,2020-07-01,1
1287811000001101,2020-08-01,1
1287811000001101,2021-10-01,1
1287811000001101,2021-11-01,1
1287811000001101,2021-12-01,1
1287811000001101,2022-01-01,1
1287811000001101,2022-02-01,1
1287811000001101,2022-03-01,1
1287811000001101,2022-04-01,1
1287811000001101,2022-05-01,1
1287811000001101,2022-11-01,1
1287811000001101,2022-06-01,1
1287811000001101,2022-12-01,1
1287811000001101,2023-01-01,1
1287811000001101,2023-05-01,1
1287811000001101,2023-06-01,1
1287811000001101,2023-02-01,1
1287811000001101,2023-03-01,1
1287811000001101,2023-04-01,1
1051111000001102,2016-05-01,1
1051111000001102,2016-06-01,1
1051111000001102,2016-07-01,1
1051111000001102,2016-08-01,1
1051111000001102,2016-09-01,1
1280411000001102,2022-07-01,1
15367711000001102,2023-07-01,1
1001411000001102,2018-12-01,1
1001411000001102,2018-11-01,1
1001411000001102,2019-02-01,1
1001411000001102,2019-04-01,1
1001411000001102,2019-05-01,1
1001411000001102,2019-03-01,1
1001411000001102,2019-06-01,1
1001411000001102,2019-07-01,1
1001411000001102,2019-01-01,1
1001411000001102,2022-12-01,1
1001411000001102,2022-09-01,1
1001411000001102,2022-10-01,1
1001411000001102,2022-11-01,1
1001411000001102,2023-01-01,1
1001411000001102,2023-03-01,1
1001411000001102,2023-02-01,1
990211000001103,2018-06-01,1
990211000001103,2018-07-01,1
990211000001103,2018-08-01,1
990211000001103,2018-09-01,1
990211000001103,2018-04-01,1
990211000001103,2018-05-01,1
990211000001103,2022-01-01,1
990211000001103,2022-02-01,1
